mcs_dl_i,mcs_ul_i,dl_kbps_i,ul_kbps_i,cpu_set,cpu_i,explode
26,6,83865,41556,Core 4-7,0.21267563523469263,0
19,7,69835,11684,Core 0-3,0.33445134400987053,0
6,17,16270,10725,Core 0-3,0.7707888221080942,0
20,4,75576,26720,Core 4-7,0.687859958205736,0
13,2,45477,40180,Core 4-7,0.2956681665094194,0
20,17,54628,3206,Core 4-7,0.5415968445773243,0
12,29,26568,43189,Core 0-3,0.4570705424996403,0
18,27,77726,4938,Core 0-3,0.7283908229600314,0
16,7,89942,28384,Core 0-3,0.45902465449031865,0
11,11,95033,35899,Core 0-3,0.34636700432574447,0
26,26,18940,48853,Core 0-3,0.6474177128730427,0
25,20,19936,4721,Core 0-3,0.7378209085259205,0
11,18,95822,46459,Core 4-7,0.5787082574313037,0
1,21,84753,21518,Core 4-7,0.6144204627630505,1
1,7,13954,18445,Core 0-3,0.2609648793656799,0
7,18,43923,11092,Core 0-3,0.24441645400990325,0
26,23,29895,15646,Core 4-7,0.23000047088651715,0
7,19,48559,8283,Core 4-7,0.710158699469187,0
4,14,9642,36192,Core 4-7,0.42255345693228347,0
14,8,18709,43491,Core 4-7,0.6652600390259555,0
24,7,63595,43547,Core 0-3,0.37994899324636955,0
5,1,46640,49317,Core 4-7,0.4970913238785919,0
22,25,35655,19644,Core 4-7,0.3388630170178607,0
12,6,54626,12989,Core 4-7,0.4344860312657378,0
4,28,72998,27664,Core 4-7,0.15808392319883446,0
3,29,49837,12104,Core 4-7,0.4364706418516154,0
18,4,15951,26346,Core 4-7,0.41881104461851015,0
24,16,38526,40552,Core 0-3,0.16101839753096908,0
27,15,1381,35697,Core 4-7,0.5849578189070498,0
5,22,50427,25317,Core 0-3,0.6148565828457264,0
26,18,90382,8453,Core 4-7,0.3675919791253579,0
6,18,29833,4585,Core 0-3,0.2589527017863714,0
14,8,51259,47850,Core 0-3,0.8460802427360716,0
6,10,90964,20616,Core 4-7,0.5512325297211437,0
20,5,10778,22833,Core 0-3,0.023996339713053372,0
25,7,34364,49747,Core 0-3,0.41433458492227876,1
23,17,7529,33373,Core 0-3,0.3696810557226413,0
12,6,70153,4816,Core 4-7,0.35491081273759006,0
28,11,85781,23504,Core 4-7,0.7184372303918781,0
26,27,19767,14349,Core 0-3,0.5505908714530412,0
12,10,61793,3452,Core 4-7,0.6270616307025065,0
29,7,60993,14414,Core 4-7,0.47241877487998685,0
8,26,77742,34670,Core 0-3,0.6706703038584557,0
23,7,83880,895,Core 4-7,0.425339320802234,0
20,10,96092,9219,Core 0-3,0.546569243944981,0
25,13,76246,32034,Core 4-7,0.5974605469585179,0
2,3,11465,33077,Core 0-3,0.37541439613299527,0
5,28,70185,11302,Core 0-3,0.08067976027799606,0
18,25,54118,5082,Core 0-3,0.16135928787739529,0
24,28,69689,44814,Core 0-3,0.9623809999409165,0
25,9,16980,36796,Core 0-3,0.6302247713377962,0
3,5,9576,27189,Core 4-7,0.6396376189821248,0
16,25,36987,38961,Core 4-7,0.7842955793671603,0
5,16,45178,28027,Core 4-7,0.2750182876962921,0
9,29,16762,23545,Core 0-3,0.35513913165490674,0
6,11,62999,31851,Core 0-3,0.2790415208000697,0
19,23,6961,38386,Core 4-7,0.9713172826614277,0
22,23,14181,15406,Core 4-7,0.30043259102365283,0
25,25,40486,38978,Core 0-3,0.7508495076077961,0
27,18,6930,2475,Core 4-7,0.3682188361413726,0
27,26,29414,15072,Core 4-7,0.5170598848025589,0
16,15,38678,27089,Core 4-7,0.7540629262779729,0
26,5,99216,15008,Core 0-3,0.5571985670542415,0
7,8,76497,13650,Core 0-3,0.47366999879892174,1
4,8,57764,3252,Core 0-3,0.9536761262606898,0
16,19,26964,10917,Core 0-3,0.13321800144038243,0
20,5,61547,35731,Core 0-3,0.3111841891507633,0
17,28,75099,8569,Core 4-7,0.4380779774985692,0
19,4,96484,46005,Core 4-7,0.7088554865011052,0
28,20,24021,5341,Core 4-7,0.3992742619063109,0
25,18,44292,36998,Core 0-3,0.6935432706502807,0
17,22,18389,17655,Core 0-3,0.15551476252853763,0
13,12,66131,8044,Core 0-3,0.7296567450055195,0
2,1,17108,39388,Core 0-3,0.6787132249296914,0
2,8,54482,38942,Core 4-7,0.2850504224589754,0
24,28,12109,47749,Core 4-7,0.493101091636066,0
22,26,62162,36293,Core 0-3,0.44611829692871413,0
23,9,79314,12640,Core 0-3,0.5900328020230249,0
27,27,24335,23785,Core 0-3,0.7322349670780466,0
4,21,48881,30920,Core 4-7,0.36339285237608815,0
16,13,34969,22920,Core 0-3,0.5738943980447315,0
27,22,86239,2138,Core 0-3,0.5491262026846638,0
4,1,74365,28305,Core 4-7,0.5249953953122334,0
20,6,77153,48307,Core 0-3,0.791068075752722,0
12,1,15575,10268,Core 4-7,0.532108590219449,0
22,14,5190,40568,Core 0-3,0.2570009166055769,0
28,5,21519,47292,Core 4-7,0.6475678972384978,0
28,13,20664,19006,Core 4-7,0.8201917629494596,0
29,25,32331,20953,Core 4-7,0.5279996443619226,0
29,5,32616,8611,Core 0-3,0.7704105764311338,0
20,15,19565,29043,Core 4-7,0.4161335189608658,0
14,3,96122,32603,Core 4-7,0.582854405884363,0
1,28,10229,25537,Core 0-3,0.18745574629029538,1
17,4,64812,10265,Core 0-3,0.3780358125978678,0
24,3,16606,48377,Core 4-7,0.533732562407863,0
18,20,77565,26797,Core 4-7,0.6339456849876289,1
12,12,23109,4353,Core 4-7,0.5873265857032548,0
25,28,42325,49595,Core 4-7,0.7560642359716452,0
10,26,58241,8401,Core 4-7,0.19420379320172104,0
24,14,21693,47534,Core 0-3,0.7939492864672062,0
15,6,35673,7092,Core 0-3,0.3572614432352668,0
17,19,44307,37888,Core 4-7,0.25427759638568337,0
26,5,33448,47246,Core 4-7,0.7073996154867528,0
11,23,38902,30092,Core 4-7,0.27750997132242955,0
24,17,95722,3243,Core 0-3,0.7827181561444483,0
25,19,15395,33335,Core 0-3,0.06357991483929082,0
20,27,91771,11502,Core 0-3,0.3488613004623687,0
7,22,5884,39506,Core 4-7,0.6754150312746279,0
20,26,702,45220,Core 0-3,0.634465901301643,0
29,18,88021,17860,Core 4-7,0.0,0
19,24,43339,20158,Core 0-3,0.3672495751205198,0
11,23,56082,16703,Core 0-3,0.15684764441979193,0
1,12,67156,8694,Core 0-3,0.5277012365248074,0
18,18,69994,20162,Core 4-7,0.5102334662792237,0
23,5,33361,17452,Core 0-3,0.4504605501116159,0
22,13,65730,40210,Core 0-3,0.4786574673832384,0
15,4,55066,36861,Core 4-7,0.2796948726672124,0
13,18,26115,33270,Core 0-3,0.3531974898235911,0
24,20,56755,46591,Core 4-7,0.7133387037643849,1
27,9,87999,44125,Core 0-3,0.4020624884982428,0
16,26,66246,36689,Core 4-7,0.3856994083401913,0
19,2,56354,1286,Core 4-7,0.7279596467638447,0
6,26,52142,17800,Core 4-7,0.2642200376736199,0
28,10,94727,9924,Core 0-3,0.795930072490008,0
22,13,90632,14849,Core 4-7,0.8129545586910125,0
28,6,65496,28250,Core 0-3,0.2968940459874304,0
16,20,55618,2278,Core 0-3,0.6841313721590319,0
18,8,50212,830,Core 0-3,0.06759829401361184,0
1,13,40835,17424,Core 0-3,0.5203474022814921,0
18,4,36611,45818,Core 0-3,0.29828640846248855,0
9,25,13834,30900,Core 4-7,0.6010601529730273,0
13,26,607,21377,Core 4-7,0.562971917844462,0
16,19,21815,40195,Core 0-3,0.44466405022071576,0
22,7,64592,36950,Core 4-7,0.2813925098576322,0
19,15,71832,34947,Core 0-3,0.6834593281554767,0
26,5,84491,43336,Core 4-7,0.49373887738213124,0
23,27,33072,30080,Core 4-7,0.35851713433338783,0
1,17,19707,15173,Core 4-7,0.3973414436225679,0
29,19,51423,6032,Core 4-7,0.4808836893147118,0
8,25,52152,25544,Core 0-3,0.48014208018104243,0
10,29,30736,36717,Core 0-3,0.5619803250683129,0
7,25,68198,16240,Core 0-3,0.6911673131362053,0
3,21,23421,38354,Core 4-7,0.709499126280511,0
13,5,34219,21040,Core 4-7,0.45471567542984276,0
20,11,3167,34200,Core 4-7,0.5850067140070054,0
11,4,43068,32608,Core 0-3,0.4598726140372581,0
23,14,28809,32530,Core 0-3,0.7426958138549242,0
20,4,95485,28146,Core 4-7,0.47351929181164676,0
5,4,85063,36910,Core 4-7,0.5241936113522941,0
13,2,30599,10315,Core 4-7,0.4948420915522836,0
12,7,49446,14242,Core 0-3,0.592212623498927,1
16,19,79950,41209,Core 4-7,0.626296846153005,0
17,1,85593,1299,Core 4-7,0.777011986741634,0
14,12,29437,49390,Core 0-3,0.7422865845290566,0
21,27,62876,1385,Core 4-7,0.5086479498285875,0
26,26,65745,44771,Core 0-3,0.4913882886583548,0
10,19,55491,36348,Core 4-7,0.45499892417678356,0
13,25,32539,24566,Core 4-7,0.7016380825906093,0
12,12,70377,44504,Core 4-7,0.5490634001766632,0
4,9,63224,20365,Core 0-3,0.9923393019544118,0
19,26,1310,9600,Core 0-3,0.4872896999878848,0
12,7,67046,26773,Core 4-7,0.8042988248766902,0
25,1,55478,17182,Core 4-7,0.8060379450213484,0
1,6,30347,48336,Core 4-7,0.8007086799342689,0
10,10,14185,13112,Core 0-3,0.4340832200038414,0
21,1,40781,30786,Core 4-7,0.48313792543942224,0
26,18,13458,2359,Core 0-3,0.46758139509208346,0
29,3,81890,34266,Core 0-3,0.7947157086885287,0
2,11,74225,41304,Core 0-3,0.4099641199321832,0
5,27,84270,15906,Core 0-3,0.38433397947690834,0
21,14,1641,22232,Core 4-7,0.6387619224981049,0
26,6,42166,22816,Core 0-3,0.23444860591147665,0
27,11,4530,9049,Core 0-3,0.6536343176327295,0
17,7,8041,8275,Core 0-3,0.2717564465058102,0
4,8,97982,10443,Core 0-3,0.4176633710668183,0
7,25,28984,11079,Core 4-7,0.7310847014783675,0
15,23,21178,9635,Core 0-3,0.38884827159505747,0
1,22,83186,33308,Core 0-3,0.5613085932244692,0
28,5,56724,15195,Core 4-7,0.7417353100330868,0
29,26,1600,24375,Core 4-7,0.272244330575492,0
14,18,42930,4572,Core 4-7,0.5346215244006066,0
26,15,3997,1726,Core 0-3,0.6293698829416382,0
15,24,10386,1790,Core 0-3,0.21602599854717625,0
2,21,60069,45148,Core 0-3,0.29245935926293065,0
20,26,80128,12852,Core 0-3,0.8231584732251096,0
26,18,83892,13498,Core 0-3,0.2707862332620601,0
2,3,24164,42298,Core 4-7,0.43008555689608946,0
16,10,55007,9204,Core 0-3,0.0968327865822437,0
2,26,55658,19386,Core 4-7,0.34283630799717973,0
16,28,79898,3575,Core 0-3,0.6552333703210992,0
17,15,26964,35864,Core 0-3,0.6917137123457979,0
18,23,31218,34689,Core 0-3,0.658755087416085,0
19,26,13167,43330,Core 0-3,0.4930303210420679,0
16,8,65622,15479,Core 0-3,0.2849877182066216,0
4,21,98970,45493,Core 4-7,0.5827000144583895,0
17,26,11101,11934,Core 0-3,0.41168853963624863,0
1,8,54588,27149,Core 4-7,0.17835961457479432,0
23,29,20409,28359,Core 0-3,0.5057778195185293,0
21,14,88156,29826,Core 4-7,0.7540127829909701,0
13,10,3306,4473,Core 0-3,0.7220663613516327,0
7,13,5052,43672,Core 4-7,0.7355029675086312,0
26,10,83278,8306,Core 4-7,0.5605577229519959,0
9,6,65309,24990,Core 4-7,0.31407472422520705,0
14,18,92300,37120,Core 0-3,0.6174226025285826,0
1,16,58261,3203,Core 4-7,0.530219612926611,0
8,28,36092,13849,Core 4-7,0.4485783528590972,0
10,28,82070,33077,Core 0-3,0.6333534320343597,0
4,18,29966,43188,Core 4-7,0.5913662732449659,0
25,24,46496,3192,Core 4-7,0.3760504839192251,0
13,20,85728,32785,Core 4-7,0.36673711243976903,0
18,24,88550,46162,Core 4-7,0.26945087429038694,0
9,25,10142,44958,Core 0-3,0.5513283346863957,0
8,6,25136,5651,Core 4-7,0.6814346403984923,0
6,9,39096,44982,Core 4-7,0.3817293597075536,0
21,16,4687,32438,Core 4-7,0.2867855967006927,0
19,6,91509,35613,Core 0-3,0.6006792534261807,0
16,11,34237,27640,Core 4-7,0.8157693385085372,0
1,3,68614,12246,Core 0-3,0.8980368436938826,0
15,8,55603,49609,Core 4-7,0.8030724713905437,0
6,1,56621,1107,Core 4-7,0.49012645473385136,0
10,22,9711,32942,Core 0-3,0.3198551569414243,0
5,15,31151,42762,Core 4-7,0.6215386559044982,0
8,15,2153,2777,Core 0-3,0.48587569305341777,0
1,19,98147,12125,Core 4-7,0.46016266032426534,0
13,26,67296,27515,Core 0-3,0.8801174114840224,0
26,10,3862,5326,Core 4-7,0.7770894903822276,0
16,19,5980,6624,Core 0-3,0.627375685192558,0
17,9,97917,5894,Core 0-3,0.4807085836881445,0
7,7,93283,28253,Core 0-3,0.5015139490134033,0
15,29,92901,22431,Core 4-7,0.19118258418536282,0
24,14,86807,31967,Core 0-3,0.7092057359060387,0
14,2,60328,23530,Core 4-7,0.7594554625188855,0
26,22,33131,44368,Core 0-3,0.34710249416558137,0
28,28,91371,35097,Core 4-7,0.3743964294423844,0
17,13,7171,42979,Core 4-7,0.6950304200232875,0
25,20,11538,20547,Core 0-3,0.43512044821387486,0
23,26,23216,35732,Core 0-3,0.7271248794766193,0
7,27,48541,37107,Core 4-7,0.3436120118599851,0
24,23,77812,18926,Core 0-3,0.4376318149592563,0
14,4,56477,19806,Core 0-3,0.6037205084776326,1
8,7,20132,16685,Core 0-3,0.43526265951861104,0
13,22,80590,44941,Core 0-3,0.4236981481534823,1
1,8,93318,42070,Core 0-3,0.4192004656583223,0
4,23,23747,20239,Core 4-7,0.6389973092382248,0
29,16,11564,670,Core 4-7,0.6925808399312816,0
29,25,81019,16612,Core 0-3,0.5985503164044275,0
11,20,2737,31806,Core 4-7,0.36048871345670164,0
9,9,6467,27851,Core 0-3,0.7735765411182496,0
19,21,34751,41987,Core 4-7,0.5510684666566729,0
22,29,22012,42572,Core 4-7,0.710106583737374,0
4,11,40291,4954,Core 0-3,0.24198105262294417,0
1,25,62714,11030,Core 4-7,0.7335030602680188,0
19,14,14491,9932,Core 4-7,0.42553724722073016,0
19,27,58855,4208,Core 4-7,0.4115152140205408,0
29,4,96216,46748,Core 0-3,0.5810464943569418,0
19,19,14000,21352,Core 4-7,0.0898902759380702,0
11,15,66332,22368,Core 0-3,0.5699861366659043,0
6,14,82058,41865,Core 0-3,0.4446547768685019,0
25,23,87495,28733,Core 4-7,0.7828176670201443,0
7,16,2275,12148,Core 0-3,0.5542501076889154,0
23,20,82430,10733,Core 0-3,0.30135760872261286,0
1,21,56820,29017,Core 0-3,0.33976786848444473,0
29,3,61092,13065,Core 4-7,0.008114122741412433,0
15,6,63288,20243,Core 0-3,0.9857652236867298,0
25,29,20097,42186,Core 4-7,0.0,0
4,4,11258,15505,Core 4-7,0.39187088368040945,1
13,1,71278,12781,Core 0-3,0.6482546073365134,0
24,18,28683,31842,Core 0-3,0.7935052076064042,0
12,8,97498,838,Core 4-7,0.8608433048845463,0
1,16,9591,11150,Core 4-7,0.48007810134647183,0
8,20,87778,9613,Core 0-3,0.6004584974994457,0
25,28,88718,12933,Core 0-3,0.43890401788249,0
21,16,11697,4687,Core 4-7,0.18880213199765838,0
23,15,13225,10558,Core 4-7,0.2909208658977843,0
11,26,40907,23989,Core 0-3,0.15668371750924442,0
10,2,92092,6212,Core 4-7,0.5632154809135418,0
2,29,8116,17569,Core 4-7,0.43155124075572476,0
17,12,43221,43024,Core 4-7,0.46250059908924307,0
28,4,7259,31891,Core 0-3,0.6344378039504045,0
13,23,95570,37093,Core 4-7,0.5494907917031776,0
27,11,74842,35970,Core 0-3,0.6324695402656706,0
22,2,80202,4271,Core 0-3,0.8623073916481143,1
9,6,23990,35525,Core 0-3,0.3411699728123794,0
16,17,91821,24207,Core 4-7,0.12530785818513768,0
28,28,5283,32654,Core 0-3,0.3839352011372636,0
17,19,20877,6812,Core 0-3,0.45866234834430325,1
10,9,76179,49254,Core 0-3,0.5871217999620721,0
17,5,63316,31508,Core 4-7,0.6448191744415717,0
20,14,39928,42783,Core 4-7,0.28707905100886844,0
10,16,66557,16421,Core 4-7,0.25748606029112164,0
22,27,57404,47869,Core 4-7,0.77290040534636,0
14,24,36883,29579,Core 4-7,0.5637339847162369,0
15,1,80304,3181,Core 4-7,0.5706627888944815,0
9,20,67656,5470,Core 4-7,0.5528665789160373,0
2,3,29085,30030,Core 0-3,0.5295782009265833,0
14,10,88421,519,Core 0-3,0.45508281932846806,0
21,25,66540,17676,Core 4-7,0.35819634290641167,0
7,15,40717,24106,Core 4-7,0.39210349566615776,0
28,23,74122,35742,Core 0-3,0.9332249826229388,0
4,28,20348,18856,Core 4-7,0.8608834905568241,0
13,3,49080,2213,Core 4-7,0.6854278957569997,0
22,1,6698,45610,Core 0-3,0.4865599791618111,1
22,13,89567,17792,Core 4-7,0.6130501921192368,0
4,15,24107,18084,Core 4-7,0.215142024677479,0
4,21,26026,4052,Core 0-3,0.6992979911343249,0
9,10,52454,24175,Core 4-7,0.45194143188657443,0
11,3,76001,32893,Core 4-7,0.503070896465218,0
1,27,58654,15828,Core 4-7,0.5196003207238014,1
13,18,26942,11006,Core 4-7,0.46418608606300005,0
21,19,74283,35946,Core 0-3,0.6607407437870152,0
27,21,12951,37569,Core 4-7,0.8189603621019081,0
25,5,24965,14556,Core 0-3,0.6713951671354085,0
9,10,20754,20999,Core 4-7,0.5131845702862354,0
25,24,3036,19003,Core 0-3,0.28679480576220817,0
18,16,89175,33090,Core 4-7,0.5079107278450595,0
7,20,90598,32212,Core 0-3,0.48455272060841204,0
14,18,98950,41030,Core 4-7,0.6648955118998532,0
26,8,96137,14627,Core 4-7,0.37108793156659825,0
24,13,59957,44607,Core 4-7,0.32238588634453735,0
17,8,43646,46468,Core 4-7,0.5596789656236595,0
18,26,4790,3860,Core 0-3,0.6840751435248301,0
1,13,51988,30471,Core 4-7,0.5305839542703308,0
29,24,17341,6930,Core 4-7,0.693269293542876,0
9,12,64808,29785,Core 0-3,0.24481755102096953,0
10,13,29600,44454,Core 0-3,0.5947039930887128,0
16,27,74422,49899,Core 4-7,0.24362397259015944,0
11,17,30830,41777,Core 4-7,1.0,0
21,15,33004,5535,Core 4-7,0.7681533796866171,0
4,28,28568,17600,Core 4-7,0.576999789631239,0
24,9,35365,40089,Core 0-3,0.17921549091886996,0
19,20,7937,6436,Core 4-7,0.2249842174411385,0
8,4,46375,45876,Core 4-7,0.8790849630140973,0
3,24,6223,20222,Core 0-3,0.268476570115854,0
22,12,98321,33550,Core 0-3,0.600027834730491,0
4,24,94828,13272,Core 4-7,0.8646665687082711,0
29,22,23694,29741,Core 4-7,0.5211855940677971,0
8,4,35893,46810,Core 0-3,0.2610027480386463,0
23,13,98904,21939,Core 4-7,0.14493737807163948,0
12,3,79680,9908,Core 0-3,0.5765675047868914,0
5,5,10010,3074,Core 4-7,0.2792077367936478,0
29,13,87965,45381,Core 0-3,0.5004573978792589,0
29,14,15943,16862,Core 4-7,0.28693195401612326,0
3,8,23858,44876,Core 0-3,0.3797114671581693,0
5,23,99674,20212,Core 0-3,0.3861187590068368,0
4,11,88618,22187,Core 4-7,0.447753520281567,1
24,8,76421,35093,Core 4-7,0.35192027957935146,0
11,12,50348,4147,Core 4-7,0.5569562865253992,0
21,11,84835,24829,Core 0-3,0.6994637818898672,0
26,17,71328,46399,Core 0-3,0.4279556200203055,0
26,27,2116,39599,Core 0-3,0.5521710814341116,0
16,13,7562,39066,Core 0-3,0.31295276146426165,0
21,4,19986,39136,Core 0-3,0.18650388988403155,0
18,13,92028,34357,Core 0-3,0.5803370131745316,0
25,9,93462,33555,Core 4-7,0.6759267464487275,0
6,22,38796,9766,Core 4-7,0.11727674780025388,0
27,14,80273,15629,Core 0-3,0.48173541474338655,0
16,12,86776,22572,Core 0-3,0.586447217844814,0
1,26,17551,38575,Core 0-3,0.5578690519412262,1
19,24,73722,35498,Core 4-7,0.3819812457725847,0
20,13,72029,26873,Core 4-7,0.5095155934830473,0
16,8,95977,27642,Core 0-3,0.685276797852168,1
10,5,25963,35652,Core 0-3,0.32803325087950563,0
26,11,22429,44685,Core 4-7,0.8109728276028679,0
14,24,20697,21330,Core 0-3,0.222416084479705,0
18,20,93107,13418,Core 0-3,0.6795552011314272,0
13,6,64818,49861,Core 4-7,0.5107991763439805,0
27,7,35432,22236,Core 0-3,0.3970452586435311,0
13,22,76514,4719,Core 0-3,0.13163688390721862,0
26,22,45133,40414,Core 0-3,0.7380386924189438,0
15,24,85408,17473,Core 4-7,0.31318268778010094,0
4,15,60917,41592,Core 0-3,0.49400396914250483,0
18,5,41267,13002,Core 4-7,0.5942063216576791,0
15,24,48401,37107,Core 0-3,0.975847717952733,1
6,9,79087,38388,Core 4-7,0.428864798978426,0
29,28,93277,9031,Core 0-3,0.5102106263944838,0
10,20,47978,40821,Core 4-7,0.5828136690378769,0
15,19,54896,27760,Core 4-7,0.5232837720520033,0
25,5,98966,2136,Core 0-3,0.34774630335730805,1
1,13,87409,32820,Core 0-3,0.7970627095548819,0
5,26,96952,26877,Core 4-7,0.4078128100766829,0
9,26,98604,36586,Core 4-7,0.5936251640767405,0
27,12,48130,45733,Core 0-3,0.45662195750285256,0
23,5,65306,5432,Core 0-3,0.3788307291592564,0
14,7,8130,30492,Core 4-7,0.7096485658638607,0
11,3,2063,31200,Core 0-3,0.5525892375110077,0
6,13,98815,46656,Core 0-3,0.06312892919372942,0
16,11,37558,5387,Core 4-7,0.5595500161138738,0
23,10,67325,12387,Core 4-7,0.37458211277489606,0
29,9,50519,2859,Core 0-3,0.18223269576536028,0
9,29,67834,2775,Core 0-3,0.6913085774046104,0
3,6,88222,31966,Core 4-7,0.34728896856699,0
8,14,56071,10519,Core 0-3,0.5524725074261636,1
17,10,46370,31989,Core 0-3,0.6839641079245963,0
26,25,22497,31699,Core 0-3,0.4515067281422874,0
22,17,69352,43903,Core 4-7,0.550241491985145,0
9,2,61119,43579,Core 4-7,0.36384011058549903,0
17,26,32005,48009,Core 0-3,0.7207846379527602,0
5,2,2912,4029,Core 0-3,0.46365076179800846,1
24,27,38310,16583,Core 4-7,0.6074950448982948,0
26,24,93720,9777,Core 0-3,0.8010789420017994,0
11,4,30587,23532,Core 4-7,0.12970221574849605,0
6,7,20721,34739,Core 4-7,0.36296295276020535,0
22,20,42331,14863,Core 4-7,0.4654440167141202,0
14,4,23644,26086,Core 4-7,0.5255229118019137,0
3,8,69103,39244,Core 0-3,0.6230773872774599,0
24,14,24294,16356,Core 4-7,0.7441622710566788,0
17,27,14790,44023,Core 4-7,0.35091800540703366,0
28,26,91577,5453,Core 4-7,0.4596581703438974,0
4,20,2511,8262,Core 0-3,0.7243565833700824,1
8,3,47647,40533,Core 4-7,0.5676035299458619,0
6,11,55860,31712,Core 0-3,0.15987668580193004,0
11,26,11941,46304,Core 4-7,0.14333157013940645,1
25,25,95878,31152,Core 0-3,0.40219645513269947,0
1,3,25636,32327,Core 0-3,0.610400917413391,0
15,5,42550,19853,Core 0-3,0.6066670890037903,0
16,16,50647,49759,Core 0-3,0.32136825768901456,0
2,11,69521,34649,Core 4-7,0.6327166739125888,0
13,1,90520,3921,Core 4-7,0.5503862639585825,0
12,9,78158,23673,Core 4-7,0.2837339386552393,0
14,22,1977,44249,Core 4-7,0.379713063168998,0
1,5,60764,48448,Core 0-3,0.11107827407968962,0
11,20,8900,48043,Core 4-7,0.26181240375140824,0
4,24,4386,11735,Core 0-3,0.1232492112377983,0
13,11,26065,26766,Core 4-7,0.19064929733044605,0
25,2,44738,47894,Core 0-3,0.835863530188918,0
20,10,54128,5339,Core 4-7,0.4199858129009222,0
25,5,7750,3028,Core 4-7,0.145211230264934,0
6,24,45841,24040,Core 0-3,0.5837472878023277,0
5,17,48475,32453,Core 0-3,0.5579791430514588,0
26,12,73660,23725,Core 4-7,0.538582450586444,0
4,3,67694,39239,Core 0-3,0.3253573749576514,0
13,7,95125,24754,Core 4-7,0.624545810603937,0
26,11,9953,13926,Core 0-3,0.28043924842815304,0
18,11,25421,44948,Core 0-3,0.6587294453396798,0
13,26,70497,15698,Core 0-3,0.6769213431864166,0
8,12,86872,48728,Core 0-3,0.4871516267141819,1
19,5,12848,45382,Core 0-3,0.20713632702802437,0
15,10,27507,27716,Core 0-3,0.6604991402484334,0
29,25,24214,18964,Core 0-3,0.38328743854159203,0
1,12,51421,34843,Core 4-7,0.5548718744456018,1
11,14,80384,26349,Core 4-7,0.6381544101161007,0
16,1,76847,11022,Core 4-7,0.3380683564024517,0
10,27,85598,19066,Core 4-7,0.9291398084453368,0
7,14,58206,23469,Core 4-7,0.49122452234492486,0
8,7,1788,1025,Core 0-3,0.36585170617245455,0
23,10,80264,46455,Core 0-3,0.6998863709551559,0
20,12,77407,10341,Core 0-3,0.8099714516173699,0
16,6,79156,28516,Core 0-3,0.08665093288774678,0
24,16,93496,43331,Core 0-3,0.22377239397566534,0
10,10,49919,22350,Core 0-3,0.34487937326485485,0
4,20,39646,5017,Core 0-3,0.9226866843997397,0
12,27,79240,27015,Core 0-3,0.4041764138029958,0
21,12,39216,36339,Core 0-3,0.8041691861606703,0
16,27,72394,31777,Core 0-3,0.5440221267980015,0
24,10,21435,17030,Core 0-3,0.20993943073201704,0
29,10,85069,32479,Core 0-3,0.676124849579575,0
18,22,52038,22666,Core 0-3,0.5633898457728823,0
16,26,83138,27569,Core 4-7,0.32754709671628146,0
13,11,18072,20579,Core 4-7,0.36784855929431304,0
16,9,5660,35143,Core 0-3,0.29007939530968424,0
26,9,5832,35139,Core 4-7,0.3750523809351895,0
15,12,71616,46912,Core 0-3,0.6316910399219001,0
8,2,20090,16276,Core 4-7,0.31926089884466846,0
15,14,51020,49014,Core 4-7,0.5168774250308225,0
21,9,23060,12482,Core 4-7,0.5627703560942093,0
21,29,50166,9219,Core 0-3,0.4890920343990768,0
7,18,16410,41586,Core 0-3,0.17686701496665624,0
20,22,77651,31297,Core 4-7,0.6497751619542942,0
19,29,21992,30580,Core 0-3,0.26691650909500697,0
29,23,9371,16404,Core 0-3,0.3849881409046036,0
22,25,5095,43664,Core 4-7,0.40797102544772934,0
14,27,92133,24240,Core 4-7,0.4936298203512028,0
6,13,5898,15604,Core 4-7,0.5192462589836044,0
13,22,45267,11058,Core 4-7,0.6371708867162532,0
26,16,8993,6347,Core 0-3,0.43764087144966923,0
12,13,61433,44014,Core 4-7,0.2566441912787414,0
22,8,52538,45157,Core 0-3,0.7174140264433853,0
7,26,62763,1185,Core 4-7,0.4197942449250266,0
20,12,83720,13726,Core 0-3,0.4630121003285701,0
3,19,67510,31851,Core 0-3,0.29983991267323357,0
3,10,56050,7165,Core 0-3,0.3268733199730651,0
3,22,55618,44229,Core 0-3,0.7884875290281668,0
15,2,77513,17969,Core 0-3,0.22498370548957364,0
16,15,51806,30281,Core 4-7,0.2545505173712214,0
13,17,52824,20512,Core 0-3,0.4075469506314034,0
16,28,21604,34492,Core 4-7,0.5636298621402523,0
2,6,42851,28860,Core 4-7,0.3065132591160855,0
6,28,20935,43099,Core 0-3,0.18437058361359138,0
17,3,76968,2336,Core 4-7,0.2558953084764135,0
6,11,24080,45018,Core 4-7,0.4168319861626354,1
24,28,33624,6216,Core 0-3,0.2998730526546203,0
22,5,31622,25773,Core 4-7,0.9446654769569172,0
18,22,79963,44626,Core 4-7,0.896440235291997,0
23,13,87634,45237,Core 0-3,0.7331182270340088,0
12,16,59437,18150,Core 0-3,0.5752861617953373,0
19,26,40577,32779,Core 4-7,0.5756735805270452,0
25,22,42546,724,Core 0-3,0.7644171085097411,0
12,28,30567,46526,Core 0-3,0.5261512332488866,0
27,10,31423,16820,Core 0-3,0.3353022007981108,0
24,13,92979,28842,Core 4-7,0.9246427294437629,0
